circuit_promoter,circuit_rbs,circuit_coding_sequence,circuit_terminator,circuit_architecture,circuit_copy_number,circuit_activator,circuit_repressor,circuit_insulator,circuit_operator,circuit_n_secondary_genes,circuit_secondary_genes,promoter_strength,promoter_noise_sensitivity,promoter_leakiness,promoter_type,promoter_copy_number_effect,promoter_hill_coefficient,promoter_binding_sites,promoter_activation_threshold,promoter_saturation_level,rbs_efficiency,rbs_temperature_sensitivity,rbs_strength_class,rbs_secondary_structure,reporter_signal_strength,reporter_pH_sensitivity,reporter_maturation_time,reporter_gene_type,reporter_temperature_sensitivity,reporter_photobleaching_rate,reporter_quantum_yield,reporter_excitation_wavelength,reporter_emission_wavelength,terminator_efficiency,terminator_stability,terminator_type,terminator_read_through,copy_multiplier,copy_noise_factor,arch_complexity,arch_regulatory_elements,arch_genes,reg_hill_coefficient,reg_binding_affinity,reg_activation_strength,reg_repression_strength,reg_leakage_rate,env_pH_variation,env_temperature_variation,env_immune_signal_level,env_metabolic_flux_noise,env_ionic_strength,env_oxidative_stress,env_transcriptional_bursting,env_translational_variability,env_metabolic_load,env_resource_competition,env_noise_autocorrelation,env_noise_frequency,env_noise_amplitude_modulation,env_intrinsic_noise_level,env_extrinsic_noise_level,env_pH_actual,env_temperature_actual,env_total_stress,env_static_stress,env_dynamic_stress,perf_signal_strength,perf_noise_level,perf_snr,perf_false_positive_rate,perf_sensitivity,perf_response_time,perf_steady_state_protein,perf_background_noise,perf_specificity,perf_precision,perf_recall,perf_f1_score,perf_dynamic_range,perf_response_delay,perf_settling_time,perf_overshoot,perf_noise_power_spectral_density,perf_noise_autocorrelation_time,perf_coefficient_of_variation,perf_signal_mean,perf_signal_std,perf_signal_skewness,perf_signal_kurtosis,perf_confidence_interval_width,sim_simulation_duration,sim_simulation_method,sim_random_seed,sim_transcription_rate,sim_translation_rate,sim_protein_degradation_rate,sim_mRNA_degradation_rate,sim_circuit_complexity,sim_regulatory_interactions,sim_simulation_timesteps,sim_noise_model,sim_stochastic_method,robustness_score,performance_class,noise_tolerance,response_class,dynamic_range_class,multi_objective_score,target_biomarker,target_biomarker_type,target_biomarker_unit,target_biomarker_threshold,target_biomarker_binding_affinity,target_biomarker_molecular_weight,target_biomarker_diffusion_coefficient,target_biomarker_stability_half_life,env_target_biomarker_concentration,circuit_logic_type,circuit_topology,detection_biomarker_present,detection_circuit_detected,detection_true_positive,detection_true_negative,detection_false_positive,detection_false_negative,detection_signal_threshold,detection_accuracy,detection_balanced_accuracy,detection_matthews_correlation,biomarker_binding_fraction,concentration_ratio,conc_category
pBAD,RBS3,YFP,T2,AND_gate,very_low_copy,PhoB,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,1.0,0.4,very_strong,none,0.85,0.25,40,fluorescent_protein,0.22,0.018,0.65,514,527,0.9,0.8,medium,0.1,0.2,0.8,4,2,1,4.233589392465845,0.3741523922560336,0.5976721140063839,1.1842330265121568,0.04457509688022053,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,0.016408985241420086,0.004852415385678172,0.1273043258885121,0.24078593384252187,0.0,0.0,0.0,0.03713576751677811,0.13648823791921363,7.5292157037903,37.720282975061004,0.13291754827625454,0.1566373037340689,0.09382927763235399,64.70035436981729,0.3220338435626296,200.9116608802462,0.0,1.0,77.77777777777779,68.69745860492476,3.9971042351074755,0.0,1.0,1.0,1.0,69236.40247706864,77.77777777777779,224.92492492492494,0.007845179182585357,0.012954027709441434,516.0,0.44889101378011753,47.35926214138358,21.259147194524015,-0.875723305341201,-0.5301709857557877,1.3176555944505015,300.0,enhanced_biomarker_detection,70400,647.003543698173,323.5017718490865,0.011381246078004736,0.050720282975061,4,2,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6686337963299904,p53,protein,ng/mL,21.275,34.7601,53000,1.8e-11,60,31.912499999999998,AND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS3"", ""cds"": ""YFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""PhoB""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",True,True,1.0,0.0,0.0,0.0,4.963205765795364,1.0,0.5,0.0,0.4105105913408824,1.5,High
pBAD,RBS3,YFP,T2,AND_gate,very_low_copy,PhoB,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,1.0,0.4,very_strong,none,0.85,0.25,40,fluorescent_protein,0.22,0.018,0.65,514,527,0.9,0.8,medium,0.1,0.2,0.8,4,2,1,4.233589392465845,0.3741523922560336,0.5976721140063839,1.1842330265121568,0.04457509688022053,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,84.6490099615183,0.5062203696987516,167.21770799522028,0.0,1.0,81.38138138138139,89.51877805650216,4.869768094983859,0.0,1.0,1.0,1.0,90368.13977769174,81.38138138138139,229.72972972972974,0.009488084395583438,0.017936847319829186,510.0,0.458833559784653,60.69641297950673,27.849551233546492,-0.8175014787145444,-0.6305213487546184,1.7261330687465524,300.0,enhanced_biomarker_detection,70401,846.490099615183,423.2450498075915,0.010652007244741895,0.04944941922771493,4,2,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6752317228468478,p53,protein,ng/mL,21.275,34.7601,53000,1.8e-11,60,31.912499999999998,AND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS3"", ""cds"": ""YFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""PhoB""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",True,True,1.0,0.0,0.0,0.0,6.388429204080113,1.0,0.5,0.0,0.4105105913408824,1.5,High
pBAD,RBS3,YFP,T2,AND_gate,very_low_copy,PhoB,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,1.0,0.4,very_strong,none,0.85,0.25,40,fluorescent_protein,0.22,0.018,0.65,514,527,0.9,0.8,medium,0.1,0.2,0.8,4,2,1,4.233589392465845,0.3741523922560336,0.5976721140063839,1.1842330265121568,0.04457509688022053,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,72.94711487442311,0.48788065451882257,149.5183590469845,0.0,1.0,77.77777777777779,77.65263543457445,4.705520560151335,0.0,1.0,1.0,1.0,78447.22373783209,77.77777777777779,218.91891891891893,0.010232599303433993,1.1512565027181862,489.0,0.44610868504834517,54.14849079070328,24.156112023993067,-0.9027853072982774,-0.5178076606109254,1.497211334835962,300.0,enhanced_biomarker_detection,70402,729.4711487442311,364.73557437211554,0.01124149585517708,0.04523935491857234,4,2,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.6364846907273742,p53,protein,ng/mL,21.275,34.7601,53000,1.8e-11,60,31.912499999999998,AND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS3"", ""cds"": ""YFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""PhoB""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",True,True,1.0,0.0,0.0,0.0,6.1691625237078025,1.0,0.5,0.0,0.4105105913408824,1.5,High
pBAD,RBS3,YFP,T2,AND_gate,very_low_copy,PhoB,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,1.0,0.4,very_strong,none,0.85,0.25,40,fluorescent_protein,0.22,0.018,0.65,514,527,0.9,0.8,medium,0.1,0.2,0.8,4,2,1,4.233589392465845,0.3741523922560336,0.5976721140063839,1.1842330265121568,0.04457509688022053,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,82.18707086623907,0.6941691118124607,118.39632370223214,0.0,1.0,81.98198198198199,86.85042242229218,4.6633515560531125,0.0,1.0,1.0,1.0,88077.8199364488,81.98198198198199,233.33333333333334,0.014132314845731445,0.31377672382203675,466.0,0.4593793763104014,58.45471174361583,26.852889023186535,-0.8070689660443598,-0.6288071328670943,1.664359304952468,300.0,enhanced_biomarker_detection,70403,821.8707086623907,410.93535433119536,0.010783372659174447,0.050048634275230146,4,2,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.66726979558539,p53,protein,ng/mL,21.275,34.7601,53000,1.8e-11,60,31.912499999999998,AND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS3"", ""cds"": ""YFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""PhoB""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",True,True,1.0,0.0,0.0,0.0,6.745858891490494,1.0,0.5,0.0,0.4105105913408824,1.5,High
pBAD,RBS3,YFP,T2,AND_gate,very_low_copy,PhoB,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,1.0,0.4,very_strong,none,0.85,0.25,40,fluorescent_protein,0.22,0.018,0.65,514,527,0.9,0.8,medium,0.1,0.2,0.8,4,2,1,4.233589392465845,0.3741523922560336,0.5976721140063839,1.1842330265121568,0.04457509688022053,-0.3402492301770561,1.2001908434597068,0.021487707281972634,0.029016126054135196,0.004321307134826339,0.09692577363078413,0.34606996543501645,0.09589902770600683,0.10329454180598639,0.01160472620457339,0.6721514930979355,0.05939321535345923,0.3411053504286575,0.08683261349074578,0.03320222752399764,6.659750769822944,38.20019084345971,0.1168887489776328,0.10200320477079085,0.11281718369438774,175.15752113107544,0.555658062509801,315.2253750083684,0.0,1.0,81.98198198198199,185.6008082541648,10.443287123089377,0.0,1.0,1.0,1.0,186744.53806588566,81.98198198198199,223.42342342342343,0.006162310511894987,1.281343294580942,404.0,0.4612877553743372,125.98265527603836,58.11425626838263,-0.795592318090549,-0.6780491832463356,3.6019589209622094,300.0,enhanced_biomarker_detection,70500,1751.5752113107544,875.7876056553772,0.010580322521082704,0.05120019084345971,4,2,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6690600942467617,p53,protein,ng/mL,21.275,34.7601,53000,1.8e-11,60,63.824999999999996,AND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS3"", ""cds"": ""YFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""PhoB""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",True,True,1.0,0.0,0.0,0.0,12.11026131061878,1.0,0.5,0.0,0.9290802081805282,3.0,Very High
pBAD,RBS3,YFP,T2,AND_gate,very_low_copy,PhoB,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,1.0,0.4,very_strong,none,0.85,0.25,40,fluorescent_protein,0.22,0.018,0.65,514,527,0.9,0.8,medium,0.1,0.2,0.8,4,2,1,4.233589392465845,0.3741523922560336,0.5976721140063839,1.1842330265121568,0.04457509688022053,-0.24065185159459282,-0.8079800538973905,0.1438510760772493,0.13870556516513066,0.019142345763425914,0.11889193081204213,0.02722912552474841,0.04754435738037091,0.24292443710849185,0.013331929996635716,0.6762595947537264,0.047531980423231666,0.10004574992693796,0.002390272687356345,0.016751275675477465,6.759348148405407,36.19201994610261,0.10730706248124267,0.12367346246702997,0.05836189972884679,136.3300682790585,0.5716760013354045,238.4743595333699,0.0,1.0,74.17417417417417,145.32039808638027,8.990329807321746,0.0,1.0,1.0,1.0,146313.17268973895,74.17417417417417,215.6156156156156,0.006831625955005648,0.06120049502390543,588.0,0.4388272103872418,102.41413766980115,44.94211033785378,-0.9517770478401901,-0.4089191860944883,2.7855408578354606,300.0,enhanced_biomarker_detection,70501,1363.3006827905851,681.6503413952926,0.012774111303302613,0.04919201994610261,4,2,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6743492847573683,p53,protein,ng/mL,21.275,34.7601,53000,1.8e-11,60,63.824999999999996,AND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS3"", ""cds"": ""YFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""PhoB""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",True,True,1.0,0.0,0.0,0.0,10.70535781132796,1.0,0.5,0.0,0.9290802081805282,3.0,Very High
pBAD,RBS3,YFP,T2,AND_gate,very_low_copy,PhoB,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,1.0,0.4,very_strong,none,0.85,0.25,40,fluorescent_protein,0.22,0.018,0.65,514,527,0.9,0.8,medium,0.1,0.2,0.8,4,2,1,4.233589392465845,0.3741523922560336,0.5976721140063839,1.1842330265121568,0.04457509688022053,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,148.96378234670817,1.3658013893758423,109.06694304563796,0.0,1.0,82.58258258258259,157.59796704468826,8.63418469798009,0.0,1.0,1.0,1.0,159524.8235811273,82.58258258258259,231.53153153153153,0.012226404772674865,1.6330835965824408,508.0,0.46045641315111163,106.32232613918933,48.956796931933795,-0.7967030457667588,-0.662794037823561,3.03437371092458,300.0,enhanced_biomarker_detection,70502,1489.6378234670817,744.8189117335409,0.01124149585517708,0.04523935491857234,4,2,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.6342405348832183,p53,protein,ng/mL,21.275,34.7601,53000,1.8e-11,60,63.824999999999996,AND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS3"", ""cds"": ""YFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""PhoB""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",True,True,1.0,0.0,0.0,0.0,12.731588866107616,1.0,0.5,0.0,0.9290802081805282,3.0,Very High
pBAD,RBS3,YFP,T2,AND_gate,very_low_copy,PhoB,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,1.0,0.4,very_strong,none,0.85,0.25,40,fluorescent_protein,0.22,0.018,0.65,514,527,0.9,0.8,medium,0.1,0.2,0.8,4,2,1,4.233589392465845,0.3741523922560336,0.5976721140063839,1.1842330265121568,0.04457509688022053,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,159.8334211529454,1.036870941897355,154.14977379968673,0.0,1.0,80.18018018018019,169.3482625628507,9.51484140990531,0.0,1.0,1.0,1.0,171091.64504229126,80.18018018018019,229.42942942942943,0.010294658197591825,0.10027980038389725,441.0,0.4547328377770374,115.45274856042832,52.50015598204234,-0.8382989039569541,-0.5952336493317003,3.2539933801804084,300.0,enhanced_biomarker_detection,70503,1598.334211529454,799.167105764727,0.010783372659174447,0.050048634275230146,4,2,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6680921193290621,p53,protein,ng/mL,21.275,34.7601,53000,1.8e-11,60,63.824999999999996,AND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS3"", ""cds"": ""YFP"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""PhoB""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",True,True,1.0,0.0,0.0,0.0,12.625454235597374,1.0,0.5,0.0,0.9290802081805282,3.0,Very High
pLux,RBS4,Venus,T4,NAND_gate,medium_copy_plasmid,PhoB,TetR,none,Operator3,0,none,0.85,0.35,0.04,quorum_sensing,1.15,2.2,1,0.12,0.88,0.6,0.1,weak,high,0.92,0.23,38,fluorescent_protein,0.21,0.016,0.68,515,528,0.85,0.75,weak,0.15,3.0,1.2,5,3,1,4.31261142176991,0.3805399684804699,1.0200680211778108,1.0467102793432796,0.01930059109702718,0.26460785189514957,0.3601414875305009,0.0670904012941305,0.03453115195011839,0.03798355589573335,0.029684801414024804,0.008204492620710043,0.002426207692839086,0.06365216294425605,0.12039296692126093,0.0,0.0,0.0,0.018567883758389057,0.06824411895960682,7.26460785189515,37.3601414875305,0.06645877413812727,0.07831865186703445,0.046914638816176996,2345.3086801521013,13.846471899240386,169.37951394540903,1.0,0.0,80.18018018018019,2484.5593101256636,139.25062997356252,0.0,0.0,0.0,0.0,2507007.0163768753,80.18018018018019,229.42942942942943,0.009034884439959921,35.565337635518745,532.0,0.45432086563441126,1692.3168779353657,768.8548689113196,-0.8345830236981114,-0.5893093209207834,47.65411848705109,300.0,enhanced_biomarker_detection,90000,23453.086801521014,11726.543400760507,0.010690623039002367,0.050360141487530506,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47744691421635954,p53,protein,ng/mL,25.179,4.0482,53000,1.8e-11,60,0.0,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pLux"", ""rbs"": ""RBS4"", ""cds"": ""Venus"", ""terminator"": ""T4""}, {""id"": ""activator"", ""type"": ""PhoB""}, {""id"": ""repressor"", ""type"": ""TetR""}, {""id"": ""operator"", ""type"": ""Operator3""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,180.79004567128368,0.0,0.0,0.0,0.0,0.0,
pLux,RBS4,Venus,T4,NAND_gate,medium_copy_plasmid,PhoB,TetR,none,Operator3,0,none,0.85,0.35,0.04,quorum_sensing,1.15,2.2,1,0.12,0.88,0.6,0.1,weak,high,0.92,0.23,38,fluorescent_protein,0.21,0.016,0.68,515,528,0.85,0.75,weak,0.15,3.0,1.2,5,3,1,4.31261142176991,0.3805399684804699,1.0200680211778108,1.0467102793432796,0.01930059109702718,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,2477.854651277753,16.29794292050083,152.03480975264142,1.0,0.0,80.78078078078079,2623.8068190335152,145.95216775576236,0.0,0.0,0.0,0.0,2650498.8883893294,80.78078078078079,231.23123123123125,0.01017303147555891,24.13520714632523,545.0,0.45589934779561186,1782.0511369948117,812.4359510943632,-0.8256566092878306,-0.6073664906584955,50.355301945881756,300.0,enhanced_biomarker_detection,90001,24778.54651277753,12389.273256388766,0.010652007244741895,0.04944941922771493,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.475505800680563,p53,protein,ng/mL,25.179,4.0482,53000,1.8e-11,60,0.0,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pLux"", ""rbs"": ""RBS4"", ""cds"": ""Venus"", ""terminator"": ""T4""}, {""id"": ""activator"", ""type"": ""PhoB""}, {""id"": ""repressor"", ""type"": ""TetR""}, {""id"": ""operator"", ""type"": ""Operator3""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,194.84599651726484,0.0,0.0,0.0,0.0,0.0,
pLux,RBS4,Venus,T4,NAND_gate,medium_copy_plasmid,PhoB,TetR,none,Operator3,0,none,0.85,0.35,0.04,quorum_sensing,1.15,2.2,1,0.12,0.88,0.6,0.1,weak,high,0.92,0.23,38,fluorescent_protein,0.21,0.016,0.68,515,528,0.85,0.75,weak,0.15,3.0,1.2,5,3,1,4.31261142176991,0.3805399684804699,1.0200680211778108,1.0467102793432796,0.01930059109702718,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,2282.668046036187,16.5141260003028,138.22518043003504,1.0,0.0,81.68168168168168,2409.6863125351792,127.0182664989922,0.0,0.0,0.0,0.0,2438173.7597711654,81.68168168168168,245.04504504504504,0.0118220562933003,302.5388389994148,538.0,0.45580309658135393,1622.6178491771582,739.594240223125,-0.8391420105725385,-0.5785679243488997,45.84052593155716,300.0,enhanced_biomarker_detection,90002,22826.680460361873,11413.340230180936,0.01124149585517708,0.04523935491857234,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.4346412033324162,p53,protein,ng/mL,25.179,4.0482,53000,1.8e-11,60,0.0,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pLux"", ""rbs"": ""RBS4"", ""cds"": ""Venus"", ""terminator"": ""T4""}, {""id"": ""activator"", ""type"": ""PhoB""}, {""id"": ""repressor"", ""type"": ""TetR""}, {""id"": ""operator"", ""type"": ""Operator3""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,176.5606444999006,0.0,0.0,0.0,0.0,0.0,
pLux,RBS4,Venus,T4,NAND_gate,medium_copy_plasmid,PhoB,TetR,none,Operator3,0,none,0.85,0.35,0.04,quorum_sensing,1.15,2.2,1,0.12,0.88,0.6,0.1,weak,high,0.92,0.23,38,fluorescent_protein,0.21,0.016,0.68,515,528,0.85,0.75,weak,0.15,3.0,1.2,5,3,1,4.31261142176991,0.3805399684804699,1.0200680211778108,1.0467102793432796,0.01930059109702718,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,2365.1550964153384,13.16237432295769,179.69061192022605,1.0,0.0,80.78078078078079,2499.990322668177,134.8352262528388,0.0,0.0,0.0,0.0,2520824.0844726167,80.78078078078079,232.73273273273273,0.008333536980336762,70.22062702558009,427.0,0.4575618145707412,1696.7964482962448,776.3892618396186,-0.8285179147380116,-0.6091402417813767,48.121104998876866,300.0,enhanced_biomarker_detection,90003,23651.550964153386,11825.775482076693,0.010783372659174447,0.050048634275230146,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4678139354603849,p53,protein,ng/mL,25.179,4.0482,53000,1.8e-11,60,0.0,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pLux"", ""rbs"": ""RBS4"", ""cds"": ""Venus"", ""terminator"": ""T4""}, {""id"": ""activator"", ""type"": ""PhoB""}, {""id"": ""repressor"", ""type"": ""TetR""}, {""id"": ""operator"", ""type"": ""Operator3""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,174.32234922171187,0.0,0.0,0.0,0.0,0.0,
pLux,RBS4,Venus,T4,NAND_gate,medium_copy_plasmid,PhoB,TetR,none,Operator3,0,none,0.85,0.35,0.04,quorum_sensing,1.15,2.2,1,0.12,0.88,0.6,0.1,weak,high,0.92,0.23,38,fluorescent_protein,0.21,0.016,0.68,515,528,0.85,0.75,weak,0.15,3.0,1.2,5,3,1,4.31261142176991,0.3805399684804699,1.0200680211778108,1.0467102793432796,0.01930059109702718,0.26460785189514957,0.3601414875305009,0.0670904012941305,0.03453115195011839,0.03798355589573335,0.029684801414024804,0.008204492620710043,0.002426207692839086,0.06365216294425605,0.12039296692126093,0.0,0.0,0.0,0.018567883758389057,0.06824411895960682,7.26460785189515,37.3601414875305,0.06645877413812727,0.07831865186703445,0.046914638816176996,2080.24689662623,13.325245814271245,156.11320988902884,1.0,0.0,81.38138138138139,2202.1670463655287,121.92014973929878,0.0,0.0,0.0,0.0,2224695.202778541,81.38138138138139,231.83183183183183,0.01022999433680244,8.154743804393766,251.0,0.4574952889109221,1492.6162829002137,682.8649175785799,-0.8196680101245688,-0.6226277156729605,42.324406085920714,300.0,enhanced_biomarker_detection,90100,20802.4689662623,10401.23448313115,0.010690623039002367,0.050360141487530506,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47689465251396723,p53,protein,ng/mL,25.179,4.0482,53000,1.8e-11,60,2.5179,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pLux"", ""rbs"": ""RBS4"", ""cds"": ""Venus"", ""terminator"": ""T4""}, {""id"": ""activator"", ""type"": ""PhoB""}, {""id"": ""repressor"", ""type"": ""TetR""}, {""id"": ""operator"", ""type"": ""Operator3""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,161.89588718211252,0.0,0.0,0.0,0.11427171999174947,0.1,Very Low
